networkId,roadTemperature,airTemperature,airHumidity,batteryLevel,rssi,rsrq,seqNumber,firmwareVersion,time,createdAt
14484CA85F912,,,,,27.0,3.0,11614.0,"1,7",2023-12-18 04:15:01.995,2023-12-18 04:15:02.523
14484CA85F912,2.4,6.0,99.0,7.0,,,,,2023-12-18 04:19:00.000,2023-12-18 04:20:07.160
14484CA85F912,,,,,27.0,4.0,11615.0,"1,7",2023-12-18 04:20:04.147,2023-12-18 04:20:04.299
14484CA85F912,2.4,6.0,99.0,7.0,,,,,2023-12-18 04:24:00.000,2023-12-18 04:25:04.227
14484CA85F912,,,,,26.0,3.0,11616.0,"1,7",2023-12-18 04:25:01.347,2023-12-18 04:25:01.490
14484CA85F912,2.4,6.0,99.0,7.0,,,,,2023-12-18 04:29:00.000,2023-12-18 04:30:06.939
14484CA85F912,,,,,28.0,3.0,11617.0,"1,7",2023-12-18 04:30:04.067,2023-12-18 04:30:04.416
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 04:34:00.000,2023-12-18 04:35:05.747
14484CA85F912,,,,,27.0,3.0,11618.0,"1,7",2023-12-18 04:35:02.708,2023-12-18 04:35:02.795
14484CA85F912,2.5,5.9,100.0,7.0,,,,,2023-12-18 04:39:00.000,2023-12-18 04:40:07.041
14484CA85F912,,,,,27.0,4.0,11619.0,"1,7",2023-12-18 04:40:04.147,2023-12-18 04:40:04.197
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 04:44:00.000,2023-12-18 04:45:07.118
14484CA85F912,,,,,28.0,3.0,11620.0,"1,7",2023-12-18 04:45:04.147,2023-12-18 04:45:04.857
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 04:49:00.000,2023-12-18 04:50:04.045
14484CA85F912,,,,,27.0,3.0,11621.0,"1,7",2023-12-18 04:50:00.967,2023-12-18 04:50:01.067
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 04:54:00.000,2023-12-18 04:55:07.121
14484CA85F912,,,,,27.0,4.0,11622.0,"1,7",2023-12-18 04:55:04.227,2023-12-18 04:55:04.297
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 04:59:00.000,2023-12-18 05:00:04.909
14484CA85F912,,,,,27.0,3.0,11623.0,"1,7",2023-12-18 05:00:01.747,2023-12-18 05:00:01.813
14484CA85F912,2.5,6.0,99.0,7.0,,,,,2023-12-18 05:04:00.000,2023-12-18 05:05:07.668
14484CA85F912,,,,,28.0,3.0,11624.0,"1,7",2023-12-18 05:05:04.227,2023-12-18 05:05:04.791
14484CA85F912,2.5,6.1,99.0,7.0,,,,,2023-12-18 05:09:00.000,2023-12-18 05:10:03.832
14484CA85F912,,,,,27.0,3.0,11625.0,"1,7",2023-12-18 05:10:00.788,2023-12-18 05:10:00.977
14484CA85F912,2.6,6.1,99.0,7.0,,,,,2023-12-18 05:14:00.000,2023-12-18 05:15:04.375
14484CA85F912,,,,,28.0,3.0,11626.0,"1,7",2023-12-18 05:15:01.127,2023-12-18 05:15:01.215
14484CA85F912,2.6,6.1,99.0,7.0,,,,,2023-12-18 05:19:00.000,2023-12-18 05:20:07.308
14484CA85F912,,,,,28.0,4.0,11627.0,"1,7",2023-12-18 05:20:04.387,2023-12-18 05:20:04.705
14484CA85F912,2.6,6.0,99.0,7.0,,,,,2023-12-18 05:24:00.000,2023-12-18 05:25:05.084
14484CA85F912,,,,,27.0,3.0,11628.0,"1,7",2023-12-18 05:25:01.747,2023-12-18 05:25:01.808
14484CA85F912,2.6,6.1,99.0,7.0,,,,,2023-12-18 05:29:00.000,2023-12-18 05:30:07.637
14484CA85F912,,,,,27.0,3.0,11629.0,"1,7",2023-12-18 05:30:04.387,2023-12-18 05:30:04.851
14484CA85F912,2.6,6.1,98.0,7.0,,,,,2023-12-18 05:34:00.000,2023-12-18 05:35:03.921
14484CA85F912,,,,,27.0,3.0,11630.0,"1,7",2023-12-18 05:35:00.948,2023-12-18 05:35:01.668
14484CA85F912,2.6,6.0,99.0,7.0,,,,,2023-12-18 05:39:00.000,2023-12-18 05:40:04.278
14484CA85F912,,,,,28.0,3.0,11631.0,"1,7",2023-12-18 05:40:01.287,2023-12-18 05:40:01.591
14484CA85F912,2.7,6.1,99.0,7.0,,,,,2023-12-18 05:44:00.000,2023-12-18 05:45:07.654
14484CA85F912,,,,,24.0,5.0,11632.0,"1,7",2023-12-18 05:45:05.458,2023-12-18 05:45:05.806
14484CA85F912,2.7,6.1,99.0,7.0,,,,,2023-12-18 05:49:00.000,2023-12-18 05:50:04.840
14484CA85F912,,,,,26.0,3.0,11633.0,"1,7",2023-12-18 05:50:01.907,2023-12-18 05:50:02.219
14484CA85F912,2.8,6.1,99.0,7.0,,,,,2023-12-18 05:54:00.000,2023-12-18 05:55:55.320
14484CA85F912,,,,,25.0,6.0,11634.0,"1,7",2023-12-18 05:55:52.227,2023-12-18 05:55:52.338
14484CA85F912,2.8,6.2,99.0,7.0,,,,,2023-12-18 05:59:00.000,2023-12-18 06:00:04.833
14484CA85F912,,,,,27.0,3.0,11635.0,"1,7",2023-12-18 06:00:01.827,2023-12-18 06:00:01.938
14484CA85F912,2.8,6.2,98.0,7.0,,,,,2023-12-18 06:04:00.000,2023-12-18 06:05:05.073
14484CA85F912,,,,,28.0,3.0,11636.0,"1,7",2023-12-18 06:05:01.912,2023-12-18 06:05:01.970
14484CA85F912,2.8,6.3,98.0,7.0,,,,,2023-12-18 06:09:00.000,2023-12-18 06:10:06.705
14484CA85F912,,,,,22.0,3.0,11637.0,"1,7",2023-12-18 06:10:03.754,2023-12-18 06:10:03.883
14484CA85F912,2.8,6.2,99.0,7.0,,,,,2023-12-18 06:14:00.000,2023-12-18 06:15:05.121
14484CA85F912,,,,,27.0,4.0,11638.0,"1,7",2023-12-18 06:15:01.907,2023-12-18 06:15:02.755
14484CA85F912,2.8,6.3,98.0,7.0,,,,,2023-12-18 06:19:00.000,2023-12-18 06:20:06.819
14484CA85F912,,,,,27.0,3.0,11639.0,"1,7",2023-12-18 06:20:03.106,2023-12-18 06:20:03.332
14484CA85F912,2.8,6.2,98.0,7.0,,,,,2023-12-18 06:24:00.000,2023-12-18 06:25:04.104
14484CA85F912,,,,,27.0,3.0,11640.0,"1,7",2023-12-18 06:25:01.109,2023-12-18 06:25:01.283
14484CA85F912,2.8,6.2,98.0,7.0,,,,,2023-12-18 06:29:00.000,2023-12-18 06:30:06.448
14484CA85F912,,,,,27.0,3.0,11641.0,"1,7",2023-12-18 06:30:01.908,2023-12-18 06:30:02.649
14484CA85F912,2.8,6.2,98.0,7.0,,,,,2023-12-18 06:34:00.000,2023-12-18 06:35:07.104
14484CA85F912,,,,,27.0,3.0,11642.0,"1,7",2023-12-18 06:35:03.915,2023-12-18 06:35:04.458
14484CA85F912,2.9,6.3,98.0,7.0,,,,,2023-12-18 06:39:00.000,2023-12-18 06:40:05.133
14484CA85F912,,,,,27.0,3.0,11643.0,"1,7",2023-12-18 06:40:02.067,2023-12-18 06:40:02.452
14484CA85F912,2.9,6.3,98.0,7.0,,,,,2023-12-18 06:44:00.000,2023-12-18 06:45:06.208
14484CA85F912,,,,,28.0,3.0,11644.0,"1,7",2023-12-18 06:45:03.267,2023-12-18 06:45:04.275
14484CA85F912,3.0,6.3,97.0,7.0,,,,,2023-12-18 06:49:00.000,2023-12-18 06:50:10.165
14484CA85F912,,,,,27.0,3.0,11645.0,"1,7",2023-12-18 06:50:06.549,2023-12-18 06:50:06.846
14484CA85F912,3.0,6.2,98.0,7.0,,,,,2023-12-18 06:54:00.000,2023-12-18 06:55:06.467
14484CA85F912,,,,,27.0,3.0,11646.0,"1,7",2023-12-18 06:55:03.507,2023-12-18 06:55:04.113
14484CA85F912,2.9,6.2,98.0,7.0,,,,,2023-12-18 06:59:00.000,2023-12-18 07:00:09.386
14484CA85F912,,,,,27.0,3.0,11647.0,"1,7",2023-12-18 07:00:05.987,2023-12-18 07:00:06.540
14484CA85F912,2.9,6.2,98.0,7.0,,,,,2023-12-18 07:04:00.000,2023-12-18 07:05:05.252
14484CA85F912,,,,,27.0,3.0,11648.0,"1,7",2023-12-18 07:05:02.228,2023-12-18 07:05:02.693
14484CA85F912,3.0,6.2,98.0,7.0,,,,,2023-12-18 07:09:00.000,2023-12-18 07:10:06.103
14484CA85F912,,,,,27.0,3.0,11649.0,"1,7",2023-12-18 07:10:02.888,2023-12-18 07:10:03.045
14484CA85F912,3.0,6.3,98.0,7.0,,,,,2023-12-18 07:14:00.000,2023-12-18 07:15:06.194
14484CA85F912,,,,,26.0,3.0,11650.0,"1,7",2023-12-18 07:15:02.067,2023-12-18 07:15:02.504
14484CA85F912,3.0,6.3,98.0,7.0,,,,,2023-12-18 07:19:00.000,2023-12-18 07:20:07.256
14484CA85F912,,,,,27.0,3.0,11651.0,"1,7",2023-12-18 07:20:03.667,2023-12-18 07:20:03.916
14484CA85F912,3.0,6.3,98.0,7.0,,,,,2023-12-18 07:24:00.000,2023-12-18 07:25:07.241
14484CA85F912,,,,,27.0,3.0,11652.0,"1,7",2023-12-18 07:25:04.148,2023-12-18 07:25:04.200
14484CA85F912,3.0,6.2,99.0,7.0,,,,,2023-12-18 07:29:00.000,2023-12-18 07:30:05.693
14484CA85F912,,,,,27.0,3.0,11653.0,"1,7",2023-12-18 07:30:02.229,2023-12-18 07:30:02.316
14484CA85F912,3.1,6.3,98.0,7.0,,,,,2023-12-18 07:34:00.000,2023-12-18 07:35:06.477
14484CA85F912,,,,,28.0,3.0,11654.0,"1,7",2023-12-18 07:35:03.587,2023-12-18 07:35:03.647
14484CA85F912,3.1,6.3,98.0,7.0,,,,,2023-12-18 07:39:00.000,2023-12-18 07:40:04.883
14484CA85F912,,,,,27.0,3.0,11655.0,"1,7",2023-12-18 07:40:01.748,2023-12-18 07:40:02.193
14484CA85F912,3.1,6.3,98.0,7.0,,,,,2023-12-18 07:44:00.000,2023-12-18 07:45:06.849
14484CA85F912,,,,,27.0,3.0,11656.0,"1,7",2023-12-18 07:45:03.667,2023-12-18 07:45:04.657
14484CA85F912,3.1,6.3,98.0,7.0,,,,,2023-12-18 07:49:00.000,2023-12-18 07:50:13.989
14484CA85F912,,,,,27.0,3.0,11657.0,"1,7",2023-12-18 07:50:09.514,2023-12-18 07:50:09.958
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 07:54:00.000,2023-12-18 07:55:05.272
14484CA85F912,,,,,27.0,3.0,11658.0,"1,7",2023-12-18 07:55:02.307,2023-12-18 07:55:02.581
14484CA85F912,3.2,6.3,97.0,7.0,,,,,2023-12-18 07:59:00.000,2023-12-18 08:00:09.592
14484CA85F912,,,,,27.0,3.0,11659.0,"1,7",2023-12-18 08:00:06.546,2023-12-18 08:00:06.712
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:04:00.000,2023-12-18 08:05:04.897
14484CA85F912,,,,,27.0,3.0,11660.0,"1,7",2023-12-18 08:05:01.908,2023-12-18 08:05:02.064
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:09:00.000,2023-12-18 08:10:08.348
14484CA85F912,,,,,27.0,3.0,11661.0,"1,7",2023-12-18 08:10:03.827,2023-12-18 08:10:03.896
14484CA85F912,3.1,6.3,98.0,7.0,,,,,2023-12-18 08:14:00.000,2023-12-18 08:15:09.615
14484CA85F912,,,,,27.0,4.0,11662.0,"1,7",2023-12-18 08:15:06.468,2023-12-18 08:15:06.558
14484CA85F912,3.2,6.2,98.0,7.0,,,,,2023-12-18 08:19:00.000,2023-12-18 08:20:06.133
14484CA85F912,,,,,27.0,3.0,11663.0,"1,7",2023-12-18 08:20:02.466,2023-12-18 08:20:03.004
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:24:00.000,2023-12-18 08:25:06.926
14484CA85F912,,,,,27.0,3.0,11664.0,"1,7",2023-12-18 08:25:03.594,2023-12-18 08:25:03.698
14484CA85F912,3.2,6.2,98.0,7.0,,,,,2023-12-18 08:29:00.000,2023-12-18 08:30:06.826
14484CA85F912,,,,,27.0,3.0,11665.0,"1,7",2023-12-18 08:30:03.747,2023-12-18 08:30:04.570
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:34:00.000,2023-12-18 08:35:09.361
14484CA85F912,,,,,27.0,4.0,11666.0,"1,7",2023-12-18 08:35:05.426,2023-12-18 08:35:05.535
14484CA85F912,3.2,6.2,98.0,7.0,,,,,2023-12-18 08:39:00.000,2023-12-18 08:40:08.413
14484CA85F912,,,,,27.0,4.0,11667.0,"1,7",2023-12-18 08:40:05.267,2023-12-18 08:40:05.376
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:44:00.000,2023-12-18 08:45:04.786
14484CA85F912,,,,,27.0,4.0,11668.0,"1,7",2023-12-18 08:45:01.674,2023-12-18 08:45:01.898
14484CA85F912,3.2,6.3,98.0,7.0,,,,,2023-12-18 08:49:00.000,2023-12-18 08:50:07.079
14484CA85F912,,,,,27.0,3.0,11669.0,"1,7",2023-12-18 08:50:03.986,2023-12-18 08:50:04.105
14484CA85F912,3.3,6.3,98.0,7.0,,,,,2023-12-18 08:54:00.000,2023-12-18 08:55:06.680
14484CA85F912,,,,,27.0,3.0,11670.0,"1,7",2023-12-18 08:55:03.667,2023-12-18 08:55:03.758
14484CA85F912,3.3,6.2,98.0,7.0,,,,,2023-12-18 08:59:00.000,2023-12-18 09:00:07.254
14484CA85F912,,,,,26.0,3.0,11671.0,"1,7",2023-12-18 09:00:03.987,2023-12-18 09:00:04.125
14484CA85F912,3.3,6.2,98.0,7.0,,,,,2023-12-18 09:04:00.000,2023-12-18 09:05:08.765
14484CA85F912,,,,,26.0,3.0,11672.0,"1,7",2023-12-18 09:05:05.426,2023-12-18 09:05:08.089
14484CA85F912,3.3,6.2,98.0,7.0,,,,,2023-12-18 09:09:00.000,2023-12-18 09:10:07.066
14484CA85F912,,,,,27.0,4.0,11673.0,"1,7",2023-12-18 09:10:04.066,2023-12-18 09:10:04.383
14484CA85F912,3.3,6.2,98.0,7.0,,,,,2023-12-18 09:14:00.000,2023-12-18 09:15:07.644
14484CA85F912,,,,,27.0,3.0,11674.0,"1,7",2023-12-18 09:15:04.150,2023-12-18 09:15:04.316
14484CA85F912,3.3,6.2,98.0,7.0,,,,,2023-12-18 09:19:00.000,2023-12-18 09:20:11.779
14484CA85F912,,,,,27.0,3.0,11675.0,"1,7",2023-12-18 09:20:08.788,2023-12-18 09:20:10.483
14484CA85F912,3.4,6.2,98.0,7.0,,,,,2023-12-18 09:24:00.000,2023-12-18 09:25:07.234
14484CA85F912,,,,,26.0,3.0,11676.0,"1,7",2023-12-18 09:25:04.146,2023-12-18 09:25:04.471
14484CA85F912,3.4,6.2,98.0,7.0,,,,,2023-12-18 09:29:00.000,2023-12-18 09:30:08.248
14484CA85F912,,,,,27.0,4.0,11677.0,"1,7",2023-12-18 09:30:05.346,2023-12-18 09:30:05.536
14484CA85F912,3.4,6.3,98.0,7.0,,,,,2023-12-18 09:34:00.000,2023-12-18 09:35:05.822
14484CA85F912,,,,,27.0,3.0,11678.0,"1,7",2023-12-18 09:35:02.707,2023-12-18 09:35:02.799
14484CA85F912,3.4,6.2,98.0,7.0,,,,,2023-12-18 09:39:00.000,2023-12-18 09:40:07.291
14484CA85F912,,,,,26.0,3.0,11679.0,"1,7",2023-12-18 09:40:04.308,2023-12-18 09:40:04.443
14484CA85F912,3.4,6.2,98.0,7.0,,,,,2023-12-18 09:44:00.000,2023-12-18 09:45:06.155
14484CA85F912,,,,,26.0,4.0,11680.0,"1,7",2023-12-18 09:45:02.866,2023-12-18 09:45:02.992
14484CA85F912,3.4,6.2,98.0,7.0,,,,,2023-12-18 09:49:00.000,2023-12-18 09:50:07.837
14484CA85F912,,,,,26.0,3.0,11681.0,"1,7",2023-12-18 09:50:04.066,2023-12-18 09:50:04.561
14484CA85F912,3.5,6.2,98.0,7.0,,,,,2023-12-18 09:54:00.000,2023-12-18 09:55:09.670
14484CA85F912,,,,,27.0,3.0,11682.0,"1,7",2023-12-18 09:55:06.707,2023-12-18 09:55:06.798
14484CA85F912,3.5,6.2,98.0,7.0,,,,,2023-12-18 09:59:00.000,2023-12-18 10:00:05.979
14484CA85F912,,,,,28.0,4.0,11683.0,"1,7",2023-12-18 10:00:02.787,2023-12-18 10:00:03.507
14484CA85F912,3.5,6.2,98.0,7.0,,,,,2023-12-18 10:04:00.000,2023-12-18 10:05:10.481
14484CA85F912,,,,,26.0,4.0,11684.0,"1,7",2023-12-18 10:05:07.346,2023-12-18 10:05:07.628
14484CA85F912,3.5,6.2,98.0,7.0,,,,,2023-12-18 10:09:00.000,2023-12-18 10:10:05.553
14484CA85F912,,,,,26.0,3.0,11685.0,"1,7",2023-12-18 10:10:02.548,2023-12-18 10:10:02.599
14484CA85F912,3.6,6.2,97.0,7.0,,,,,2023-12-18 10:14:00.000,2023-12-18 10:15:08.182
14484CA85F912,,,,,27.0,3.0,11686.0,"1,7",2023-12-18 10:15:04.229,2023-12-18 10:15:04.553
14484CA85F912,3.6,6.2,97.0,7.0,,,,,2023-12-18 10:19:00.000,2023-12-18 10:20:09.902
14484CA85F912,,,,,27.0,4.0,11687.0,"1,7",2023-12-18 10:20:06.869,2023-12-18 10:20:06.961
14484CA85F912,3.7,6.2,97.0,7.0,,,,,2023-12-18 10:24:00.000,2023-12-18 10:25:05.922
14484CA85F912,,,,,27.0,4.0,11688.0,"1,7",2023-12-18 10:25:02.866,2023-12-18 10:25:02.968
14484CA85F912,3.7,6.2,97.0,7.0,,,,,2023-12-18 10:29:00.000,2023-12-18 10:30:08.941
14484CA85F912,,,,,27.0,3.0,11689.0,"1,7",2023-12-18 10:30:05.758,2023-12-18 10:30:07.187
14484CA85F912,3.7,6.2,98.0,7.0,,,,,2023-12-18 10:34:00.000,2023-12-18 10:35:06.544
14484CA85F912,,,,,26.0,3.0,11690.0,"1,7",2023-12-18 10:35:02.868,2023-12-18 10:35:03.004
14484CA85F912,3.7,6.1,97.0,7.0,,,,,2023-12-18 10:39:00.000,2023-12-18 10:40:07.890
14484CA85F912,,,,,27.0,3.0,11691.0,"1,7",2023-12-18 10:40:04.387,2023-12-18 10:40:04.498
14484CA85F912,3.8,6.1,97.0,7.0,,,,,2023-12-18 10:44:00.000,2023-12-18 10:45:08.816
14484CA85F912,,,,,27.0,3.0,11692.0,"1,7",2023-12-18 10:45:05.587,2023-12-18 10:45:05.733
14484CA85F912,3.8,6.2,97.0,7.0,,,,,2023-12-18 10:49:00.000,2023-12-18 10:50:06.328
14484CA85F912,,,,,27.0,3.0,11693.0,"1,7",2023-12-18 10:50:03.106,2023-12-18 10:50:03.200
14484CA85F912,3.8,6.1,98.0,7.0,,,,,2023-12-18 10:54:00.000,2023-12-18 10:55:07.689
14484CA85F912,,,,,27.0,4.0,11694.0,"1,7",2023-12-18 10:55:04.554,2023-12-18 10:55:04.653
14484CA85F912,3.8,6.1,98.0,7.0,,,,,2023-12-18 10:59:00.000,2023-12-18 11:00:06.095
14484CA85F912,,,,,26.0,3.0,11695.0,"1,7",2023-12-18 11:00:03.026,2023-12-18 11:00:03.100
14484CA85F912,3.9,6.1,98.0,7.0,,,,,2023-12-18 11:04:00.000,2023-12-18 11:05:07.534
14484CA85F912,,,,,26.0,3.0,11696.0,"1,7",2023-12-18 11:05:04.548,2023-12-18 11:05:04.624
14484CA85F912,3.9,6.1,98.0,7.0,,,,,2023-12-18 11:09:00.000,2023-12-18 11:10:08.705
14484CA85F912,,,,,27.0,3.0,11697.0,"1,7",2023-12-18 11:10:05.746,2023-12-18 11:10:05.812
14484CA85F912,3.9,6.1,98.0,7.0,,,,,2023-12-18 11:14:00.000,2023-12-18 11:15:06.784
14484CA85F912,,,,,27.0,3.0,11698.0,"1,7",2023-12-18 11:15:03.186,2023-12-18 11:15:04.041
14484CA85F912,4.0,6.1,97.0,7.0,,,,,2023-12-18 11:19:00.000,2023-12-18 11:20:07.736
14484CA85F912,,,,,27.0,3.0,11699.0,"1,7",2023-12-18 11:20:04.714,2023-12-18 11:20:04.839
14484CA85F912,4.0,6.1,98.0,7.0,,,,,2023-12-18 11:24:00.000,2023-12-18 11:25:06.505
14484CA85F912,,,,,26.0,3.0,11700.0,"1,7",2023-12-18 11:25:03.188,2023-12-18 11:25:03.232
14484CA85F912,4.0,6.1,98.0,7.0,,,,,2023-12-18 11:29:00.000,2023-12-18 11:30:07.716
14484CA85F912,,,,,27.0,3.0,11701.0,"1,7",2023-12-18 11:30:04.707,2023-12-18 11:30:05.348
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 11:34:00.000,2023-12-18 11:35:09.377
14484CA85F912,,,,,26.0,3.0,11702.0,"1,7",2023-12-18 11:35:06.067,2023-12-18 11:35:06.252
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 11:39:00.000,2023-12-18 11:40:07.161
14484CA85F912,,,,,27.0,3.0,11703.0,"1,7",2023-12-18 11:40:03.347,2023-12-18 11:40:03.403
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 11:44:00.000,2023-12-18 11:45:10.327
14484CA85F912,,,,,27.0,3.0,11704.0,"1,7",2023-12-18 11:45:07.348,2023-12-18 11:45:08.439
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 11:49:00.000,2023-12-18 11:50:06.990
14484CA85F912,,,,,26.0,3.0,11705.0,"1,7",2023-12-18 11:50:03.347,2023-12-18 11:50:03.402
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 11:54:00.000,2023-12-18 11:55:08.848
14484CA85F912,,,,,27.0,3.0,11706.0,"1,7",2023-12-18 11:55:05.907,2023-12-18 11:55:06.440
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 11:59:00.000,2023-12-18 12:00:09.012
14484CA85F912,,,,,27.0,3.0,11707.0,"1,7",2023-12-18 12:00:06.067,2023-12-18 12:00:06.137
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 12:04:00.000,2023-12-18 12:05:07.472
14484CA85F912,,,,,27.0,3.0,11708.0,"1,7",2023-12-18 12:05:03.587,2023-12-18 12:05:04.161
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 12:09:00.000,2023-12-18 12:10:09.154
14484CA85F912,,,,,27.0,3.0,11709.0,"1,7",2023-12-18 12:10:06.068,2023-12-18 12:10:06.176
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 12:14:00.000,2023-12-18 12:15:06.638
14484CA85F912,,,,,26.0,3.0,11710.0,"1,7",2023-12-18 12:15:03.507,2023-12-18 12:15:03.618
14484CA85F912,4.1,6.1,98.0,7.0,,,,,2023-12-18 12:19:00.000,2023-12-18 12:20:09.044
14484CA85F912,,,,,27.0,3.0,11711.0,"1,7",2023-12-18 12:20:06.067,2023-12-18 12:20:07.440
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 12:24:00.000,2023-12-18 12:25:10.859
14484CA85F912,,,,,27.0,3.0,11712.0,"1,7",2023-12-18 12:25:07.667,2023-12-18 12:25:07.721
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 12:29:00.000,2023-12-18 12:30:06.016
14484CA85F912,,,,,26.0,3.0,11713.0,"1,7",2023-12-18 12:30:02.859,2023-12-18 12:30:03.219
14484CA85F912,4.2,6.0,98.0,7.0,,,,,2023-12-18 12:34:00.000,2023-12-18 12:35:09.552
14484CA85F912,,,,,26.0,3.0,11714.0,"1,7",2023-12-18 12:35:06.147,2023-12-18 12:35:06.220
14484CA85F912,4.2,6.0,98.0,7.0,,,,,2023-12-18 12:39:00.000,2023-12-18 12:40:06.731
14484CA85F912,,,,,26.0,3.0,11715.0,"1,7",2023-12-18 12:40:03.348,2023-12-18 12:40:03.400
14484CA85F912,4.2,6.0,98.0,7.0,,,,,2023-12-18 12:44:00.000,2023-12-18 12:45:09.367
14484CA85F912,,,,,27.0,3.0,11716.0,"1,7",2023-12-18 12:45:06.230,2023-12-18 12:45:06.391
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 12:49:00.000,2023-12-18 12:50:10.700
14484CA85F912,,,,,27.0,3.0,11717.0,"1,7",2023-12-18 12:50:07.668,2023-12-18 12:50:07.813
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 12:54:00.000,2023-12-18 12:55:08.071
14484CA85F912,,,,,27.0,3.0,11718.0,"1,7",2023-12-18 12:55:04.790,2023-12-18 12:55:05.035
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 12:59:00.000,2023-12-18 13:00:09.290
14484CA85F912,,,,,27.0,3.0,11719.0,"1,7",2023-12-18 13:00:06.307,2023-12-18 13:00:06.572
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 13:04:00.000,2023-12-18 13:05:07.188
14484CA85F912,,,,,26.0,3.0,11720.0,"1,7",2023-12-18 13:05:03.828,2023-12-18 13:05:03.960
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 13:09:00.000,2023-12-18 13:10:10.424
14484CA85F912,,,,,27.0,3.0,11721.0,"1,7",2023-12-18 13:10:07.268,2023-12-18 13:10:07.358
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 13:14:00.000,2023-12-18 13:15:09.121
14484CA85F912,,,,,26.0,3.0,11722.0,"1,7",2023-12-18 13:15:04.950,2023-12-18 13:15:05.121
14484CA85F912,4.1,6.0,98.0,7.0,,,,,2023-12-18 13:19:00.000,2023-12-18 13:20:09.312
14484CA85F912,,,,,27.0,3.0,11723.0,"1,7",2023-12-18 13:20:06.230,2023-12-18 13:20:06.386
14484CA85F912,4.0,5.9,98.0,7.0,,,,,2023-12-18 13:24:00.000,2023-12-18 13:25:09.380
14484CA85F912,,,,,27.0,3.0,11724.0,"1,7",2023-12-18 13:25:06.471,2023-12-18 13:25:06.953
14484CA85F912,4.0,5.9,98.0,7.0,,,,,2023-12-18 13:29:00.000,2023-12-18 13:30:06.775
14484CA85F912,,,,,26.0,3.0,11725.0,"1,7",2023-12-18 13:30:03.827,2023-12-18 13:30:03.910
14484CA85F912,4.0,5.9,98.0,7.0,,,,,2023-12-18 13:34:00.000,2023-12-18 13:35:08.656
14484CA85F912,,,,,27.0,3.0,11726.0,"1,7",2023-12-18 13:35:05.267,2023-12-18 13:35:05.457
14484CA85F912,4.0,5.9,98.0,7.0,,,,,2023-12-18 13:39:00.000,2023-12-18 13:40:09.098
14484CA85F912,,,,,26.0,3.0,11727.0,"1,7",2023-12-18 13:40:04.628,2023-12-18 13:40:05.364
14484CA85F912,3.9,5.9,98.0,7.0,,,,,2023-12-18 13:44:00.000,2023-12-18 13:45:12.641
14484CA85F912,,,,,27.0,3.0,11728.0,"1,7",2023-12-18 13:45:09.027,2023-12-18 13:45:09.330
14484CA85F912,3.9,5.8,98.0,7.0,,,,,2023-12-18 13:49:00.000,2023-12-18 13:50:09.739
14484CA85F912,,,,,26.0,4.0,11729.0,"1,7",2023-12-18 13:50:06.389,2023-12-18 13:50:06.793
14484CA85F912,3.9,5.8,98.0,7.0,,,,,2023-12-18 13:54:00.000,2023-12-18 13:55:08.221
14484CA85F912,,,,,26.0,3.0,11730.0,"1,7",2023-12-18 13:55:05.108,2023-12-18 13:55:05.246
14484CA85F912,3.9,5.7,98.0,7.0,,,,,2023-12-18 13:59:00.000,2023-12-18 14:00:08.631
14484CA85F912,,,,,27.0,3.0,11731.0,"1,7",2023-12-18 14:00:05.347,2023-12-18 14:00:05.459
14484CA85F912,3.8,5.7,98.0,7.0,,,,,2023-12-18 14:04:00.000,2023-12-18 14:05:06.956
